trip_id,sec,lat,lon
4,29687.0,34.26290706305522,135.3467056360376
4,29688.0,34.26292943641878,135.34683563461186
4,29689.0,34.262951809782344,135.34696563318616
4,29690.0,34.2629741831459,135.34709563176042
4,29691.0,34.26299655650946,135.34722563033472
4,29692.0,34.26301892987301,135.34735562890899
4,29693.0,34.26304130323658,135.34748562748328
4,29694.0,34.26306367660013,135.34761562605755
4,29695.0,34.26308604996369,135.3477456246318
4,29696.0,34.263108423327246,135.3478756232061
4,29697.0,34.26313079669081,135.34800562178037
4,29698.0,34.263153170054366,135.34813562035467
4,29699.0,34.26317554341792,135.34826561892893
4,29700.0,34.263197916781486,135.34839561750323
4,29701.0,34.26322029014504,135.3485256160775
4,29702.0,34.2632426635086,135.34865561465176
4,29703.0,34.263265036872156,135.34878561322606
4,29704.0,34.26328741023572,135.34891561180032
4,29705.0,34.263309783599276,135.34904561037462
4,29706.0,34.26333215696283,135.34917560894888
4,29707.0,34.26335453032639,135.34930560752318
4,29708.0,34.26337690368995,135.34943560609744
4,29709.0,34.26339927705351,135.3495656046717
4,29710.0,34.263421650417065,135.349695603246
4,29711.0,34.26344402378062,135.34982560182027
4,29712.0,34.263466397144185,135.34995560039457
4,29713.0,34.26348877050774,135.35008559896883
4,29714.0,34.2635111438713,135.3502155975431
4,29715.0,34.26353351723486,135.3503455961174
4,29716.0,34.26355589059842,135.35047559469166
4,29717.0,34.263578263961975,135.35060559326595
4,29718.0,34.26360063732553,135.35073559184022
4,29719.0,34.263623010689095,135.35086559041451
4,29720.0,34.26364538405265,135.35099558898878
4,29721.0,34.26366775741621,135.35112558756305
4,29722.0,34.263690130779764,135.35125558613734
4,29723.0,34.26371250414333,135.3513855847116
4,29724.0,34.263734877506884,135.3515155832859
4,29725.0,34.26375725087044,135.35164558186017
4,29726.0,34.263779624234,135.35177558043446
4,29727.0,34.26380199759756,135.35190557900873
4,29728.0,34.26382437096112,135.352035577583
4,29729.0,34.263846744324674,135.3521655761573
4,29730.0,34.26386911768824,135.35229557473156
4,29731.0,34.263891491051794,135.35242557330585
4,29732.0,34.26391386441535,135.35255557188012
4,29733.0,34.26393623777891,135.3526855704544
4,29734.0,34.26395861114247,135.35281556902868
4,29735.0,34.26398098450603,135.35294556760294
4,29736.0,34.26400335786958,135.35307556617724
4,29737.0,34.26402573123314,135.3532055647515
4,29738.0,34.264048104596704,135.3533355633258
4,29739.0,34.26407047796026,135.35346556190007
4,29740.0,34.26409285132382,135.35359556047436
4,29741.0,34.26411522468737,135.35372555904863
4,29742.0,34.26413759805094,135.3538555576229
4,29743.0,34.26415997141449,135.3539855561972
4,29744.0,34.26417470542844,135.35411711518177
4,29745.0,34.26418879980029,135.35424880481938
4,29746.0,34.264202894172136,135.354380494457
4,29747.0,34.264216988543986,135.3545121840946
4,29748.0,34.264231082915835,135.35464387373221
4,29749.0,34.264245177287684,135.3547755633698
4,29750.0,34.26425927165953,135.3549072530074
4,29751.0,34.26427336603138,135.35503894264502
4,29752.0,34.26428746040323,135.35517063228264
4,29753.0,34.26430155477508,135.35530232192025
4,29754.0,34.26431564914693,135.35543401155786
4,29755.0,34.26432974351878,135.35556570119547
4,29756.0,34.26434383789062,135.35569739083306
4,29757.0,34.26435793226247,135.35582908047067
4,29758.0,34.26437202663432,135.35596077010828
4,29759.0,34.26438612100617,135.3560924597459
4,29760.0,34.26440021537802,135.3562241493835
4,29761.0,34.26441430974987,135.35635583902112
4,29762.0,34.264428404121716,135.35648752865873
4,29763.0,34.264442498493565,135.35661921829632
4,29764.0,34.264456592865415,135.35675090793393
4,29765.0,34.264470687237264,135.35688259757154
4,29766.0,34.26448478160911,135.35701428720915
4,29767.0,34.26449887598096,135.35714597684677
4,29768.0,34.26451297035281,135.35727766648438
4,29769.0,34.26452706472466,135.357409356122
4,29770.0,34.26454115909651,135.35754104575958
4,29771.0,34.26455525346836,135.3576727353972
4,29772.0,34.26456934784021,135.3578044250348
4,29773.0,34.26458344221206,135.3579361146724
4,29774.0,34.264597536583906,135.35806780431002
4,29775.0,34.264611630955756,135.35819949394764
4,29776.0,34.264625725327605,135.35833118358525
4,29777.0,34.264639819699454,135.35846287322283
4,29778.0,34.2646539140713,135.35859456286045
4,29779.0,34.26466800844315,135.35872625249806
4,29780.0,34.264682102815,135.35885794213567
4,29781.0,34.26469619718685,135.35898963177328
4,29782.0,34.2647102915587,135.3591213214109
4,29783.0,34.26472438593055,135.3592530110485
4,29784.0,34.264739262196144,135.35938457276896
4,29785.0,34.264754671592286,135.35951604726972
4,29786.0,34.26477008098842,135.35964752177048
4,29787.0,34.264785490384554,135.35977899627125
4,29788.0,34.264800899780695,135.359910470772
4,29789.0,34.26481630917683,135.36004194527277
4,29790.0,34.26483171857297,135.36017341977353
4,29791.0,34.264847127969105,135.3603048942743
4,29792.0,34.26486253736525,135.36043636877505
4,29793.0,34.26487794676138,135.36056784327582
4,29794.0,34.264893356157515,135.36069931777658
4,29795.0,34.264908765553656,135.36083079227734
4,29796.0,34.26492417494979,135.3609622667781
4,29797.0,34.26493958434593,135.36109374127886
4,29798.0,34.264954993742066,135.36122521577963
4,29799.0,34.26497040313821,135.3613566902804
4,29800.0,34.26498581253434,135.36148816478115
4,29801.0,34.265001221930476,135.3616196392819
4,29802.0,34.26501663132662,135.36175111378267
4,29803.0,34.26503204072275,135.36188258828344
4,29804.0,34.26504745011889,135.3620140627842
4,29805.0,34.26506285951503,135.36214553728496
4,29806.0,34.26507768693669,135.3622770992505
4,29807.0,34.26508931068004,135.36240914269575
4,29808.0,34.26510093442339,135.362541186141
4,29809.0,34.265112558166734,135.36267322958625
4,29810.0,34.26512418191008,135.3628052730315
4,29811.0,34.26513580565343,135.36293731647677
4,29812.0,34.26514742939678,135.36306935992204
4,29813.0,34.265159053140124,135.3632014033673
